Species1	Species2	TraitValue1	TraitValue2	PatristicDistance	NormalizedTraitDifference	NormalizedPatristicDistance	Sbm	Sou	FinalScore	AIC_BM	AIC_OU	delta_AIC	SelectedModel
Cercopithecus_ascanius	Prolemur_simus	1.0465435524	0.647945780728	121.4130573167	0.330471711765529	0.999999999975291	0.323272364023636	0.749779536092055	0.247780926745228	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Callithrix_kuhlii	Nomascus_concolor	1.005881024	1.31327768994	78.0653383543	0.254858179357314	0.642973170082864	0.311572700304387	0.62480572948765	0.247657068876947	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Macaca_radiata	Hoolock_hoolock	0.9222421018	1.19282123296	62.1515760367	0.224333287833973	0.511901910789092	0.307583551108582	0.565096636397106	0.247645073626443	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cacajao_calvus	Otolemur_garnettii	1.20580906763	0.807370803335	121.413057308	0.330339466480526	0.999999999903635	0.323150319116872	0.749589933579499	0.247619138761687	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Hylobates_lar	Nycticebus_coucang	1.57075088223	1.17239727649	121.4130573161	0.330269277283359	0.999999999970349	0.323085540307755	0.74948926128658	0.247533276664097	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Mandrillus_leucophaeus	Eulemur_macaco	0.924146614076	1.32240333486	121.4130573131	0.330188951351983	0.99999999994564	0.323011403215927	0.749374015215555	0.2474350202679	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cercopithecus_mona	Semnopithecus_vetulus	0.964734866524	0.756243526773	38.5936741536	0.172857187953621	0.317870869950805	0.301100522655274	0.454808206464355	0.247323284577242	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Rhinopithecus_roxellana	Perodicticus_potto	0.743046586612	1.14115781388	121.4130573134	0.33006832475871	0.999999999948111	0.322900064605921	0.749200879033383	0.247287479063133	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Theropithecus_gelada	Papio_anubis	0.887461637116	0.777921027868	12.5784127639	0.0908185524825614	0.103600164937607	0.278144714439409	0.282068529057607	0.247268481911444	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Nasalis_larvatus	Nycticebus_bengalensis	0.624429504347	1.02250600386	121.4130573124	0.330039532473714	0.999999999939875	0.322873488221899	0.749159540928973	0.247252264651287	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Saguinus_mystax	Alouatta_palliata	0.944577454862	0.713856539332	46.5475501523	0.191287411305579	0.38338174805806	0.303289342216272	0.495300903079569	0.247129207499618	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Pygathrix_nemaeus	Loris_tardigradus	0.708598360614	1.10654377096	121.4130573125	0.329930848320186	0.999999999940698	0.322773164949996	0.74900345637873	0.24711934577244	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cercopithecus_neglectus	Eulemur_fulvus	0.927282552238	1.32517582296	121.413057313	0.329887620103626	0.999999999944816	0.322733260612067	0.748941356211987	0.247066481611588	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Macaca_assamensis	Macaca_nigra	0.868307461744	0.968816141026	10.9824679326	0.0833303085220143	0.0904554104397635	0.273328437924257	0.267804755611065	0.246709984513238	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Saguinus_imperator	Trachypithecus_cristatus	1.14503185815	0.838418459403	78.0653383522	0.254208783729851	0.642973170065568	0.310820284760503	0.623587743838935	0.246544473844799	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cercopithecus_ascanius	Trachypithecus_cristatus	1.0465435524	0.838418459403	38.5936741538	0.172553538007925	0.317870869952452	0.300597384558436	0.454101839053626	0.246505377974173	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cercopithecus_cephus	Trachypithecus_obscurus	1.1913510255	0.98330722749	38.593674153	0.17248613749688	0.317870869945863	0.300485686192148	0.453944986711592	0.246323978687605	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cercopithecus_petaurista	Rhinopithecus_roxellana	0.951087263491	0.743046586612	38.5936741531	0.172483549811807	0.317870869946687	0.300481397664351	0.453938964287215	0.246317015369435	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cheirogaleus_medius	Loris_lydekkerianus	1.35534465104	1.00325093797	99.3606340157	0.291915861877603	0.818368602267115	0.316074942296286	0.690214032751808	0.246202534765619	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Erythrocebus_patas	Nycticebus_coucang	0.775399547174	1.17239727649	121.4130573134	0.329145139531905	0.999999999948111	0.322047729128	0.747873060301081	0.246158782797725	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Mico_humeralifer	Cercopithecus_ascanius	0.740274624203	1.0465435524	78.065338352	0.253923188123448	0.64297317006392	0.310489284946812	0.623051318299174	0.24605564349025	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Ateles_chamek	Macaca_assamensis	1.17457487211	0.868307461744	78.0653383526	0.253921929711474	0.642973170068862	0.310487826338864	0.623048953619491	0.246053490211469	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Erythrocebus_patas	Trachypithecus_obscurus	0.775399547174	0.98330722749	38.5936741533	0.172373284263534	0.317870869948334	0.300298647500314	0.453682308217368	0.246020371392948	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Macaca_tonkeana	Perodicticus_potto	0.744374565424	1.14115781388	121.413057314	0.328967316518375	0.999999999953053	0.321883505730221	0.747616735273949	0.245941471198845	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Gorilla_gorilla	Eulemur_fulvus	0.928540151543	1.32517582296	121.4130573104	0.32884496250598	0.999999999923402	0.321770500278177	0.747440261224304	0.245791964696594	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Saguinus_mystax	Ateles_chamek	0.944577454862	1.17457487211	46.5475501483	0.190687569227414	0.383381748025114	0.302385259753069	0.493963833226907	0.245689220025477	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Leontopithecus_rosalia	Propithecus_verreauxi	1.44017340539	1.04404636044	121.4130573067	0.328423267576544	0.999999999892928	0.321380969847567	0.746831381918794	0.245276802804738	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Saguinus_bicolor	Macaca_fascicularis	0.933520333916	1.23923535473	78.0653383537	0.253463951434162	0.642973170077922	0.309956913868471	0.622187760046718	0.245270215826112	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Ateles_marginatus	Cercopithecus_lowei	1.2773068744	0.971640845692	78.0653383516	0.25342333277976	0.642973170060626	0.309909819225195	0.622111321252756	0.245200782447933	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Macaca_silenus	Cercopithecus_mona	1.14490415604	0.964734866524	29.8369393146	0.149375781164494	0.245747368308456	0.296173999386142	0.402699668333723	0.24477811480174	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cebus_albifrons	Loris_lydekkerianus	1.39875685547	1.00325093797	121.4130573019	0.327908299691086	0.999999999853393	0.320905164330768	0.746086441438453	0.244647936470523	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cercopithecus_pogonias	Allochrocebus_lhoesti	0.888741768747	0.731449274681	23.4097503929	0.130408957239818	0.192810813842356	0.292109798879339	0.361535936010647	0.244527386614415	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Mandrillus_leucophaeus	Hoolock_hoolock	0.924146614076	1.19282123296	62.1515760357	0.222754283944192	0.511901910780856	0.305528036456828	0.561856807847547	0.244492173745428	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Cercopithecus_neglectus	Eulemur_macaco	0.927282552238	1.32240333486	121.4130573137	0.327588989871918	0.999999999950582	0.320610073170472	0.745623769752491	0.244258137569781	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Alouatta_seniculus	Perodicticus_potto	0.746153967855	1.14115781388	121.4130573104	0.327492039411768	0.999999999923402	0.320520466384337	0.745483175025117	0.244139805354836	11.8833270502149	-28.8301865462559	40.7135135964709	OU
Saguinus_labiatus	Alouatta_seniculus	0.975256418206	0.746153967855	46.5475501527	0.189945564972888	0.383381748061354	0.30126631627394	0.492307303636315	0.243912469496367	11.8833270502149	-28.8301865462559	40.7135135964709	OU
