accepted_tree_tip	original_species_name	superfamily	family	MLS_years	body_mass_g	expected_MLS_years	LQ_mammal	log_LQ_mammal	MLS_trait_id	MLS_source	MLS_source_link	mass_trait_id	mass_source	mass_source_link	taxonomic_mapping_status	genome_samples	genome_available
Pan_troglodytes	Pan_troglodytes	APE	Hominidae	59.4	53700	50.6838294279	1.17197142897	0.158687312842	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	361	True
Papio_anubis	Papio_anubis	OWM	Cercopithecidae	31.6	16650	40.6210898895	0.777921027868	-0.251130266552	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	92	True
Papio_cynocephalus	Papio_cynocephalus	OWM	Cercopithecidae	34.1	17050	40.8037604374	0.835707288605	-0.179476860456	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	138	True
Papio_hamadryas	Papio_hamadryas	OWM	Cercopithecidae	37.5	13400	38.9876525943	0.961842981167	-0.0389040628789	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	25	True
Papio_ursinus	Papio_ursinus	OWM	Cercopithecidae	32.6	22300	42.927332251	0.759422919863	-0.275196450098	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	4	True
Perodicticus_potto	Perodicticus_potto	STR	Lorisidae	26.3	830	23.0467685363	1.14115781388	0.132043373221	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	3	True
Phaner_furcifer	Phaner_furcifer	STR	Cheirogaleidae	25	370	19.7831027439	1.26370470414	0.23404764829	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not_in_tree_exactly	0	False
Pithecia_monachus	Pithecia_monachus	PLA	Pitheciidae	24.6	2360	28.0791947637	0.876093499371	-0.1322824593	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not_in_tree_exactly	5	True
Pithecia_pithecia	Pithecia_pithecia	PLA	Pitheciidae	36	1760	26.5647770209	1.35517794754	0.303932772305	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not_in_tree_exactly	10	True
Plecturocebus_cupreus	Plecturocebus_cupreus	PLA	Pitheciidae	26.4	1070	24.1800845241	1.09180759785	0.0878346693503	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	7	True
Plecturocebus_donacophilus	Plecturocebus_donacophilus	PLA	Pitheciidae	25	950	23.6425350783	1.05741621688	0.055828401267	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not_in_tree_exactly	1	True
Plecturocebus_moloch	Plecturocebus_moloch	PLA	Pitheciidae	26.2	990	23.8275468672	1.099567662	0.0949170680029	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	10	True
Pongo_abelii	Pongo_abelii	APE	Hominidae	59	56750	51.2157844869	1.15198860256	0.141489668613	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	41	True
Pongo_pygmaeus	Pongo_pygmaeus	APE	Hominidae	56.3	57150	51.2838178552	1.09781218237	0.0933192741497	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	21	True
Presbytis_melalophos	Presbytis_melalophos	OWM	Cercopithecidae	20	6530	34.0347740636	0.587634281416	-0.531650494968	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not_in_tree_exactly	0	False
Prolemur_simus	Prolemur_simus	STR	Lemuridae	17.6	1980	27.1627665824	0.647945780728	-0.433948257846	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	1	True
Propithecus_diadema	Propithecus_diadema	STR	Indriidae	21	6105	33.6046109621	0.624914242384	-0.470140850846	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	1	True
Propithecus_tattersalli	Propithecus_tattersalli	STR	Indriidae	20	3500	30.2505406573	0.661145208166	-0.413781783732	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	1	True
Propithecus_verreauxi	Propithecus_verreauxi	STR	Indriidae	30.5	2910	29.2132621266	1.04404636044	0.0431038950293	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	1	True
Pygathrix_nemaeus	Pygathrix_nemaeus	OWM	Cercopithecidae	26	9720	36.6921537576	0.708598360614	-0.34446640011	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	13	True
Rhinopithecus_roxellana	Rhinopithecus_roxellana	OWM	Cercopithecidae	29.5	14750	39.7014137896	0.743046586612	-0.296996535541	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	1	True
Saguinus_bicolor	Saguinus_bicolor	PLA	Callitrichidae	19	430	20.3530649625	0.933520333916	-0.0687925337883	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	1	True
Saguinus_geoffroyi	Saguinus_geoffroyi	PLA	Callitrichidae	20.5	490	20.861778972	0.982658287557	-0.0174938412872	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	1	True
Saguinus_imperator	Saguinus_imperator	PLA	Callitrichidae	23.7	470	20.698114058	1.14503185815	0.135432460329	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	13	True
Saguinus_labiatus	Saguinus_labiatus	PLA	Callitrichidae	20.5	510	21.0201128824	0.975256418206	-0.0250548495292	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	20	True
Saguinus_leucopus	Saguinus_leucopus	PLA	Callitrichidae	15.2	490	20.861778972	0.72860516931	-0.316623299579	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not_in_tree_exactly	0	False
Saguinus_midas	Saguinus_midas	PLA	Callitrichidae	21	560	21.3949766959	0.981538811585	-0.0186337229142	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	4	True
Saguinus_mystax	Saguinus_mystax	PLA	Callitrichidae	20	530	21.1734886293	0.944577454862	-0.057017589196	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	11	True
Saguinus_oedipus	Saguinus_oedipus	PLA	Callitrichidae	26.2	410	20.170674894	1.29891538769	0.261529599071	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	15	True
Saimiri_boliviensis	Saimiri_boliviensis	PLA	Cebidae	30.3	880	23.3029823218	1.30026275528	0.26256636349	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not_in_tree_exactly	4	True
Saimiri_sciureus	Saimiri_sciureus	PLA	Cebidae	30.3	820	22.9940302714	1.31773332654	0.275913083694	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	9	True
Sapajus_apella	Sapajus_apella	PLA	Cebidae	46	3010	29.4004073922	1.56460416981	0.447632865363	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	8	True
Semnopithecus_entellus	Semnopithecus_entellus	OWM	Cercopithecidae	29	11440	37.8396228658	0.7663924163	-0.266060947599	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	8	True
Semnopithecus_johnii	Semnopithecus_johnii	OWM	Cercopithecidae	34	11600	37.9390839603	0.89617345626	-0.109621295167	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	2	True
Semnopithecus_vetulus	Semnopithecus_vetulus	OWM	Cercopithecidae	26.1	7030	34.5126921104	0.756243526773	-0.279391829312	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	3	True
Symphalangus_syndactylus	Symphalangus_syndactylus	APE	Hylobatidae	43	11300	37.7516646496	1.13902262057	0.130170544292	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not_in_tree_exactly	3	True
Tarsius_bancanus	Tarsius_bancanus	TAR	Tarsiidae	16.3	120	15.9907758705	1.01933765641	0.0191530599141	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not_in_tree_exactly	0	False
Tarsius_tarsier	Tarsius_tarsier	TAR	Tarsiidae	16	122	16.0408097762	0.99745587805	-0.00254736372761	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	not_in_tree_exactly	0	False
Theropithecus_gelada	Theropithecus_gelada	OWM	Cercopithecidae	35.5	15350	40.0017291061	0.887461637116	-0.119389984351	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	1	True
Trachypithecus_cristatus	Trachypithecus_cristatus	OWM	Cercopithecidae	28.3	6250	33.7540278158	0.838418459403	-0.17623794824	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	3	True
Trachypithecus_francoisi	Trachypithecus_francoisi	OWM	Cercopithecidae	26.3	7520	34.9550117572	0.752395684565	-0.284492917131	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	12	True
Trachypithecus_obscurus	Trachypithecus_obscurus	OWM	Cercopithecidae	33.9	6990	34.4754915374	0.98330722749	-0.0168336669845	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	2	True
Trachypithecus_phayrei	Trachypithecus_phayrei	OWM	Cercopithecidae	28.3	7440	34.884424726	0.811250299303	-0.209178642023	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	2	True
Trachypithecus_pileatus	Trachypithecus_pileatus	OWM	Cercopithecidae	25.2	10930	37.5148739257	0.67173356493	-0.397893497837	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	1	True
Varecia_rubra	Varecia_rubra	STR	Lemuridae	37.5	3265	29.8557649366	1.256038828	0.22796298158	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	1	True
Varecia_variegata	Varecia_variegata	STR	Lemuridae	36	3550	30.3317480168	1.18687521669	0.171323985157	PTD00065	"VanShaik et al. 2012/Isler	 K; van Schaik	 C P (2012)/AnAge DB"	https://www.zora.uzh.ch/id/eprint/71056/ / https://www.sciencedirect.com/science/article/abs/pii/S0047248412000577	PTD00014	Galán-Acedo et al. 2019	https://www.nature.com/articles/s41597-019-0059-9	exact_tree_tip_match	3	True
